coin,block,original_whitepaper,current_plan,original_whitepaper_pct,current_plan_pct,date
ETH,64420001,549996407.7256562,164868022.46507075,27.14415842502947,24.184719065382737,2046-03-01
ETH,64460001,550293207.7239395,164915080.55576798,27.158806495563724,24.1916220820275,2046-03-01
ETH,64500001,550590007.7222229,164962152.0782024,27.17345456609798,24.198527068992437,2046-03-01
ETH,64540001,550886807.7205063,165009237.03620747,27.188102636632237,24.205434026839885,2046-04-01
ETH,64580001,551183607.7187897,165056335.43361783,27.202750707166494,24.212342956132346,2046-04-01
ETH,64620001,551480407.7170731,165103447.27426976,27.21739877770075,24.219253857432573,2046-04-01
ETH,64660001,551777207.7153565,165150572.56199992,27.232046848235004,24.226166731303373,2046-04-01
ETH,64700001,552074007.7136399,165197711.30064732,27.24669491876926,24.233081578307893,2046-04-01
ETH,64740001,552370807.7119232,165244863.49405098,27.261342989303515,24.239998399009288,2046-05-01
ETH,64780001,552667607.7102066,165292029.14605105,27.27599105983777,24.24691719397087,2046-05-01
ETH,64820001,552964407.70849,165339208.2604895,27.29063913037203,24.253837963756222,2046-05-01
ETH,64860001,553261207.7067734,165386400.8412083,27.305287200906285,24.260760708928938,2046-05-01
ETH,64900001,553558007.7050568,165433606.89205128,27.31993527144054,24.26768543005286,2046-06-01
ETH,64940001,553854807.7033402,165480826.41686293,27.334583341974795,24.274612127691956,2046-06-01
ETH,64980001,554151607.7016236,165528059.41948992,27.349231412509052,24.281540802410486,2046-06-01
ETH,65020001,554448407.699907,165575305.90377858,27.363879483043306,24.288471454772683,2046-06-01
ETH,65060001,554745207.6981903,165622565.87357688,27.378527553577563,24.29540408534301,2046-07-01
ETH,65100001,555042007.6964737,165669839.33273447,27.39317562411182,24.30233869468617,2046-07-01
ETH,65140001,555338807.6947571,165717126.28510165,27.407823694646076,24.30927528336698,2046-07-01
ETH,65190001,555709807.6926113,165776253.95625296,27.426133782813896,24.317948803522093,2046-07-01
ETH,65230001,556006607.6908947,165823571.28242373,27.44078185334815,24.324889847778312,2046-07-01
ETH,65270001,556303407.6891781,165870902.1143248,27.455429923882406,24.331832873208857,2046-08-01
ETH,65310001,556600207.6874615,165918246.45581064,27.470077994416663,24.33877788037914,2046-08-01
ETH,65350001,556897007.6857449,165965604.31073794,27.484726064950916,24.34572486985491,2046-08-01
ETH,65390001,557193807.6840283,166012975.68296325,27.499374135485173,24.352673842201888,2046-08-01
ETH,65430001,557490607.6823117,166060360.57634577,27.51402220601943,24.359624797986186,2046-09-01
ETH,65470001,557787407.680595,166107758.99474362,27.528670276553687,24.366577737773756,2046-09-01
ETH,65510001,558084207.6788784,166155170.9420178,27.54331834708794,24.373532662130977,2046-09-01
ETH,65550001,558381007.6771618,166202596.42202947,27.557966417622197,24.38048957162424,2046-09-01
ETH,65590001,558677807.6754452,166250035.43864217,27.572614488156454,24.387448466820302,2046-10-01
ETH,65630001,558974607.6737286,166297487.99571884,27.587262558690707,24.394409348285816,2046-10-01
ETH,65670001,559271407.672012,166344954.09712428,27.601910629224964,24.40137221658772,2046-10-01
ETH,65710001,559568207.6702954,166392433.74672475,27.61655869975922,24.40833707229316,2046-10-01
ETH,65750001,559865007.6685787,166439926.948387,27.631206770293478,24.41530391596935,2046-10-01
ETH,65790001,560161807.6668621,166487433.70597947,27.64585484082773,24.42227274818376,2046-11-01
ETH,65830001,560458607.6651455,166534954.0233711,27.660502911361988,24.429243569503935,2046-11-01
ETH,65870001,560755407.6634289,166582487.90443262,27.67515098189624,24.436216380497676,2046-11-01
ETH,65910001,561052207.6617123,166630035.3530353,27.689799052430498,24.443191181732857,2046-11-01
ETH,65950001,561349007.6599957,166677596.37305158,27.704447122964755,24.45016797377754,2046-12-01
ETH,65990001,561645807.6582791,166725170.9683556,27.71909519349901,24.457146757200025,2046-12-01
ETH,66030001,561942607.6565624,166772759.14282146,27.73374326403327,24.464127532568607,2046-12-01
ETH,66070001,562239407.6548458,166820360.90032557,27.748391334567522,24.471110300451926,2046-12-01
ETH,66110001,562536207.6531292,166867976.24474496,27.763039405101775,24.478095061418706,2046-12-01
ETH,66150001,562833007.6514126,166915605.17995715,27.777687475636032,24.48508181603775,2047-01-01
ETH,66190001,563129807.649696,166963247.709842,27.79233554617029,24.492070564878194,2047-01-01
ETH,66230001,563426607.6479794,167010903.83827952,27.806983616704546,24.499061308509205,2047-01-01
ETH,66270001,563723407.6462628,167058573.56915125,27.821631687238803,24.50605404750017,2047-01-01
ETH,66310001,564020207.6445462,167106256.90633947,27.83627975777306,24.513048782420594,2047-02-01
ETH,66350001,564317007.6428295,167153953.85372806,27.850927828307313,24.5200455138402,2047-02-01
ETH,66390001,564613807.6411129,167201664.41520134,27.865575898841566,24.52704424232878,2047-02-01
ETH,66440001,564984807.6389672,167261321.76777023,27.88388598700939,24.535795462186282,2047-02-01
ETH,66480001,565281607.6372505,167309062.97513962,27.898534057543646,24.542798686163906,2047-03-01
ETH,66520001,565578407.6355339,167356817.8092321,27.913182128077903,24.549803909064455,2047-03-01
ETH,66560001,565875207.6338173,167404586.27393186,27.927830198612153,24.556811131457707,2047-03-01
ETH,66600001,566172007.6321007,167452368.37312964,27.94247826914641,24.563820353914398,2047-03-01
ETH,66640001,566468807.6303841,167500164.1107175,27.957126339680666,24.570831577005464,2047-04-01
ETH,66680001,566765607.6286675,167547973.4905881,27.971774410214923,24.577844801301918,2047-04-01
ETH,66720001,567062407.6269509,167595796.516635,27.98642248074918,24.58486002737492,2047-04-01
ETH,66760001,567359207.6252342,167643633.19275343,28.001070551283437,24.591877255795858,2047-04-01
ETH,66800001,567656007.6235176,167691483.52283964,28.015718621817687,24.598896487136283,2047-04-01
ETH,66840001,567952807.621801,167739347.51079065,28.030366692351944,24.605917721967856,2047-05-01
ETH,66880001,568249607.6200844,167787225.16050485,28.0450147628862,24.61294096086243,2047-05-01
ETH,66920001,568546407.6183678,167835116.47588173,28.059662833420457,24.619966204392036,2047-05-01
ETH,66960001,568843207.6166512,167883021.46082193,28.074310903954714,24.626993453128858,2047-05-01
ETH,67000001,569140007.6149346,167930940.11922696,28.08895897448897,24.63402270764522,2047-06-01
ETH,67040001,569436807.613218,167978872.45499977,28.103607045023228,24.641053968513642,2047-06-01
ETH,67080001,569733607.6115013,168026818.47204417,28.118255115557478,24.648087236306786,2047-06-01
ETH,67120001,570030407.6097847,168074778.17426556,28.132903186091735,24.65512251159754,2047-06-01
ETH,67160001,570327207.6080681,168122751.56556976,28.14755125662599,24.66215979495885,2047-07-01
ETH,67200001,570624007.6063515,168170738.64986408,28.16219932716025,24.669199086963886,2047-07-01
ETH,67240001,570920807.6046349,168218739.43105668,28.176847397694505,24.676240388185946,2047-07-01
ETH,67280001,571217607.6029183,168266753.91305718,28.191495468228762,24.683283699198537,2047-07-01
ETH,67320001,571514407.6012017,168314782.0997764,28.206143538763012,24.690329020575337,2047-07-01
ETH,67360001,571811207.599485,168362823.99512607,28.22079160929727,24.697376352890167,2047-08-01
ETH,67400001,572108007.5977684,168410879.60301873,28.235439679831526,24.704425696716964,2047-08-01
ETH,67440001,572404807.5960518,168458948.92736834,28.250087750365783,24.711477052629867,2047-08-01
ETH,67480001,572701607.5943352,168507031.97209004,28.26473582090004,24.718530421203198,2047-08-01
ETH,67520001,572998407.5926186,168555128.74109998,28.279383891434296,24.725585803011427,2047-09-01
ETH,67560001,573295207.590902,168603239.23831582,28.294031961968546,24.73264319862923,2047-09-01
ETH,67600001,573592007.5891854,168651363.46765563,28.308680032502803,24.739702608631358,2047-09-01
ETH,67640001,573888807.5874687,168699501.4330401,28.32332810303706,24.74676403359295,2047-09-01
ETH,67680001,574185607.5857521,168747653.13838786,28.337976173571317,24.753827474088823,2047-09-01
ETH,67730001,574556607.5836064,168807862.097872,28.35628626173914,24.76265960993039,2047-10-01
ETH,67770001,574853407.5818897,168856044.7324801,28.37093433227339,24.769727587482404,2047-10-01
ETH,67810001,575150207.5801731,168904241.11980224,28.385582402807646,24.776797582439123,2047-10-01
ETH,67850001,575447007.5784565,168952451.26376426,28.400230473341903,24.78386959537644,2047-10-01
ETH,67890001,575743807.5767399,169000675.16829214,28.41487854387616,24.790943626870266,2047-11-01
ETH,67930001,576040607.5750233,169048912.83731395,28.429526614410417,24.798019677496814,2047-11-01
ETH,67970001,576337407.5733067,169097164.27475846,28.444174684944674,24.805097747832395,2047-11-01
ETH,68010001,576634207.5715901,169145429.48455504,28.458822755478923,24.81217783845342,2047-11-01
ETH,68050001,576931007.5698735,169193708.4706356,28.47347082601318,24.81925994993667,2047-12-01
ETH,68090001,577227807.5681568,169242001.23693168,28.488118896547437,24.826344082858856,2047-12-01
ETH,68130001,577524607.5664402,169290307.7873768,28.502766967081694,24.833430237797,2047-12-01
ETH,68170001,577821407.5647236,169338628.12590516,28.51741503761595,24.840518415328212,2047-12-01
ETH,68210001,578118207.563007,169386962.2564526,28.532063108150208,24.84760861602985,2047-12-01
ETH,68250001,578415007.5612904,169435310.18295518,28.546711178684465,24.854700840479296,2048-01-01
ETH,68290001,578711807.5595738,169483671.90935272,28.561359249218714,24.86179508925449,2048-01-01
ETH,68330001,579008607.5578572,169532047.43958068,28.57600731975297,24.86889136293273,2048-01-01
ETH,68370001,579305407.5561405,169580436.777581,28.59065539028723,24.875989662092262,2048-01-01
ETH,68410001,579602207.5544239,169628839.92729464,28.605303460821485,24.883089987311195,2048-02-01
ETH,68450001,579899007.5527073,169677256.89266375,28.619951531355742,24.8901923391678,2048-02-01
ETH,68490001,580195807.5509907,169725687.67763188,28.63459960189,24.897296718240575,2048-02-01
ETH,68530001,580492607.5492741,169774132.28614324,28.64924767242425,24.90440312510809,2048-02-01
ETH,68570001,580789407.5475575,169822590.7221437,28.663895742958506,24.91151156034918,2048-03-01
ETH,68610001,581086207.5458409,169871062.98957992,28.678543813492762,24.918622024542774,2048-03-01
ETH,68650001,581383007.5441242,169919549.0924,28.69319188402702,24.92573451826804,2048-03-01
ETH,68690001,581679807.5424076,169968049.0345529,28.707839954561276,24.932849042104237,2048-03-01
ETH,68730001,581976607.540691,170016562.81999093,28.722488025095533,24.93996559663115,2048-03-01
ETH,68770001,582273407.5389744,170065090.4526608,28.737136095629783,24.947084182427723,2048-04-01
ETH,68810001,582570207.5372578,170113631.93651718,28.75178416616404,24.954204800074073,2048-04-01
ETH,68850001,582867007.5355412,170162187.2755136,28.766432236698297,24.961327450150144,2048-04-01
ETH,68890001,583163807.5338246,170210756.47360536,28.781080307232553,24.968452133236152,2048-04-01
ETH,68930001,583460607.532108,170259339.53474748,28.79572837776681,24.975578849912257,2048-05-01
ETH,68980001,583831607.5299622,170320087.86211768,28.814038465934626,24.98449010637772,2048-05-01
ETH,69020001,584128407.5282456,170368702.12959254,28.828686536468883,24.991621400754095,2048-05-01
ETH,69060001,584425207.526529,170417330.27298224,28.84333460700314,24.998754730607676,2048-05-01
ETH,69100001,584722007.5248123,170465972.2962467,28.857982677537397,25.00589009651935,2048-06-01
ETH,69140001,585018807.5230957,170514628.2033483,28.872630748071654,25.013027499070372,2048-06-01
ETH,69180001,585315607.5213791,170563297.99825,28.88727881860591,25.020166938842063,2048-06-01
ETH,69220001,585612407.5196625,170611981.68491518,28.90192688914016,25.02730841641582,2048-06-01
ETH,69260001,585909207.5179459,170660679.26730934,28.916574959674417,25.034451932373358,2048-06-01
ETH,69300001,586206007.5162293,170709390.74939886,28.931223030208674,25.041597487296496,2048-07-01
ETH,69340001,586502807.5145127,170758116.13515016,28.94587110074293,25.04874508176708,2048-07-01
ETH,69380001,586799607.512796,170806855.42853197,28.960519171277188,25.055894716367288,2048-07-01
ETH,69420001,587096407.5110794,170855608.6335156,28.975167241811445,25.063046391679677,2048-07-01
ETH,69460001,587393207.5093628,170904375.75407043,28.9898153123457,25.070200108286528,2048-08-01
ETH,69500001,587690007.5076462,170953156.7941688,29.00446338287995,25.077355866770535,2048-08-01
ETH,69540001,587986807.5059296,171001951.75778374,29.019111453414208,25.084513667714514,2048-08-01
ETH,69580001,588283607.504213,171050760.64888892,29.033759523948465,25.091673511701373,2048-08-01
ETH,69620001,588580407.5024964,171099583.4714601,29.048407594482722,25.098835399314318,2048-08-01
ETH,69660001,588877207.5007797,171148420.22947317,29.06305566501698,25.105999331136573,2048-09-01
ETH,69700001,589174007.4990631,171197270.9269063,29.077703735551236,25.113165307751707,2048-09-01
ETH,69740001,589470807.4973465,171246135.56773782,29.092351806085485,25.12033332974331,2048-09-01
ETH,69780001,589767607.4956299,171295014.155948,29.106999876619742,25.127503397695243,2048-09-01
ETH,69820001,590064407.4939133,171343906.69551757,29.121647947154,25.13467551219145,2048-10-01
ETH,69860001,590361207.4921967,171392813.19042808,29.136296017688256,25.141849673815997,2048-10-01
ETH,69900001,590658007.4904801,171441733.64466387,29.150944088222513,25.149025883153342,2048-10-01
ETH,69940001,590954807.4887635,171490668.06220892,29.16559215875677,25.156204140787906,2048-10-01
ETH,69980001,591251607.4870468,171539616.44704902,29.180240229291023,25.163384447304367,2048-11-01
ETH,70020001,591548407.4853302,171588578.80317026,29.194888299825276,25.170566803287453,2048-11-01
ETH,70060001,591845207.4836136,171637555.13456127,29.209536370359533,25.177751209322256,2048-11-01
ETH,70100001,592142007.481897,171686545.44520998,29.22418444089379,25.18493766599378,2048-11-01
ETH,70140001,592438807.4801804,171735549.73910668,29.238832511428047,25.192126173887363,2048-11-01
ETH,70180001,592735607.4784638,171784568.02024272,29.253480581962304,25.199316733588496,2048-12-01
ETH,70230001,593106607.476318,171845860.5473006,29.27179067013012,25.208307819461538,2048-12-01
ETH,70270001,593403407.4746014,171894910.31432426,29.286438740664376,25.21550299787123,2048-12-01
ETH,70310001,593700207.4728848,171943974.08156657,29.301086811198633,25.222700229992434,2048-12-01
ETH,70350001,593997007.4711682,171993051.85302395,29.31573488173289,25.229899516411386,2049-01-01
ETH,70390001,594293807.4694515,172042143.63269326,29.330382952267147,25.237100857714385,2049-01-01
ETH,70430001,594590607.4677349,172091249.42457318,29.3450310228014,25.244304254488014,2049-01-01
ETH,70470001,594887407.4660183,172140369.23266286,29.359679093335657,25.251509707318903,2049-01-01
ETH,70510001,595184207.4643017,172189503.06096303,29.37432716386991,25.258717216793936,2049-02-01
ETH,70550001,595481007.4625851,172238650.9134808,29.388975234404167,25.26592678350091,2049-02-01
ETH,70590001,595777807.4608685,172287812.7942087,29.403623304938424,25.273138408025503,2049-02-01
ETH,70630001,596074607.4591519,172336988.70715573,29.41827137547268,25.280352090955795,2049-02-01
ETH,70670001,596371407.4574353,172386178.65632746,29.432919446006938,25.287567832879372,2049-03-01
ETH,70710001,596668207.4557186,172435382.64572975,29.44756751654119,25.294785634383864,2049-03-01
ETH,70750001,596965007.454002,172484600.67937028,29.46221558707545,25.302005496057156,2049-03-01
ETH,70790001,597261807.4522854,172533832.76125765,29.4768636576097,25.309227418487275,2049-03-01
ETH,70830001,597558607.4505688,172583078.89540237,29.49151172814396,25.31645140226253,2049-03-01
ETH,70870001,597855407.4488522,172632339.0858143,29.506159798678215,25.323677447971132,2049-04-01
ETH,70910001,598152207.4471356,172681613.3365058,29.520807869212472,25.330905556201667,2049-04-01
ETH,70950001,598449007.445419,172730901.65149024,29.535455939746726,25.33813572754285,2049-04-01
ETH,70990001,598745807.4437023,172780204.0347818,29.550104010280982,25.345367962583538,2049-04-01
ETH,71030001,599042607.4419857,172829520.4903963,29.56475208081524,25.3526022619128,2049-05-01
ETH,71070001,599339407.4402691,172878851.02234995,29.579400151349493,25.359838626119803,2049-05-01
ETH,71110001,599636207.4385525,172928195.63466102,29.59404822188375,25.367077055793974,2049-05-01
ETH,71150001,599933007.4368359,172977554.33134875,29.608696292418006,25.37431755152491,2049-05-01
ETH,71190001,600229807.4351193,173026927.1164328,29.62334436295226,25.381560113902257,2049-05-01
ETH,71230001,600526607.4334027,173076313.99393365,29.637992433486517,25.388804743515784,2049-06-01
ETH,71270001,600823407.431686,173125714.9678748,29.652640504020773,25.396051440955713,2049-06-01
ETH,71310001,601120207.4299694,173175130.04227927,29.66728857455503,25.403300206812172,2049-06-01
ETH,71350001,601417007.4282528,173224559.22117138,29.681936645089284,25.410551041675504,2049-06-01
ETH,71390001,601713807.4265362,173274002.5085775,29.69658471562354,25.417803946136342,2049-07-01
ETH,71430001,602010607.4248196,173323459.90852413,29.711232786157797,25.425058920785332,2049-07-01
ETH,71480001,602381607.4226738,173385301.51035482,29.729542874325617,25.434130551198958,2049-07-01
ETH,71520001,602678407.4209572,173434790.67824844,29.744190944859874,25.44139018593219,2049-07-01
ETH,71560001,602975207.4192406,173484293.97177726,29.758839015394127,25.44865189277446,2049-08-01
ETH,71600001,603272007.417524,173533811.39497545,29.773487085928384,25.45591567231754,2049-08-01
ETH,71640001,603568807.4158074,173583342.951875,29.788135156462637,25.46318152515289,2049-08-01
ETH,71680001,603865607.4140908,173632888.64651003,29.802783226996894,25.470449451872284,2049-08-01
ETH,71720001,604162407.4123741,173682448.482916,29.81743129753115,25.47771945306769,2049-08-01
ETH,71760001,604459207.4106575,173732022.46512917,29.832079368065408,25.48499152933118,2049-09-01
ETH,71800001,604756007.4089409,173781610.59718755,29.846727438599665,25.492265681255112,2049-09-01
ETH,71840001,605052807.4072243,173831212.8831297,29.861375509133918,25.4995419094319,2049-09-01
ETH,71880001,605349607.4055077,173880829.32699513,29.87602357966817,25.506820214454105,2049-09-01
ETH,71920001,605646407.4037911,173930459.93282524,29.890671650202428,25.514100596914567,2049-10-01
ETH,71960001,605943207.4020745,173980104.70466247,29.905319720736685,25.521383057406283,2049-10-01
ETH,72000001,606240007.4003578,174029763.64654994,29.919967791270942,25.528667596522332,2049-10-01
ETH,72040001,606536807.3986412,174079436.7625316,29.9346158618052,25.535954214855934,2049-10-01
ETH,72080001,606833607.3969246,174129124.05665442,29.949263932339456,25.54324291300074,2049-11-01
ETH,72120001,607130407.395208,174178825.53296474,29.96391200287371,25.55053369155032,2049-11-01
ETH,72160001,607427207.3934914,174228541.19551092,29.978560073407962,25.557826551098533,2049-11-01
ETH,72200001,607724007.3917748,174278271.04834113,29.99320814394222,25.5651214922392,2049-11-01
ETH,72240001,608020807.3900582,174328015.09550646,30.007856214476476,25.572418515566593,2049-11-01
ETH,72280001,608317607.3883415,174377773.34105805,30.022504285010733,25.579717621674973,2049-12-01
ETH,72320001,608614407.3866249,174427545.78904963,30.03715235554499,25.58701881115899,2049-12-01
ETH,72360001,608911207.3849083,174477332.4435331,30.051800426079247,25.594322084613026,2049-12-01
ETH,72400001,609208007.3831917,174527133.3085644,30.066448496613496,25.60162744263204,2049-12-01
ETH,72440001,609504807.3814751,174576948.38819924,30.081096567147753,25.608934885810985,2050-01-01
ETH,72480001,609801607.3797585,174626777.6864955,30.09574463768201,25.616244414745115,2050-01-01
ETH,72520001,610098407.3780419,174676621.2075113,30.110392708216267,25.62355603002971,2050-01-01
ETH,72560001,610395207.3763252,174726478.95530605,30.125040778750524,25.63086973226025,2050-01-01
ETH,72600001,610692007.3746086,174776350.93394065,30.13968884928478,25.63818552203245,2050-01-01
ETH,72640001,610988807.372892,174826237.14747667,30.154336919819038,25.6455033999421,2050-02-01
ETH,72680001,611285607.3711754,174876137.59997773,30.168984990353287,25.65282336658529,2050-02-01
ETH,72720001,611582407.3694588,174926052.29550722,30.183633060887544,25.660145422558102,2050-02-01
ETH,72770001,611953407.367313,174988465.70037293,30.201943149055367,25.66930093155264,2050-03-01
ETH,72810001,612250207.3655964,175038412.4575836,30.216591219589624,25.676627690697963,2050-03-01
ETH,72850001,612547007.3638798,175088373.47104004,30.231239290123874,25.683956541111762,2050-03-01
ETH,72890001,612843807.3621632,175138348.74481145,30.24588736065813,25.691287483390962,2050-03-01
ETH,72930001,613140607.3604466,175188338.28296787,30.260535431192388,25.698620518132596,2050-03-01
ETH,72970001,613437407.35873,175238342.0895809,30.275183501726644,25.705955645933937,2050-04-01
ETH,73010001,613734207.3570133,175288360.16872302,30.2898315722609,25.713292867392383,2050-04-01
ETH,73050001,614031007.3552967,175338392.52446815,30.304479642795158,25.720632183105547,2050-04-01
ETH,73090001,614327807.3535801,175388439.1608914,30.319127713329408,25.727973593671198,2050-04-01
ETH,73130001,614624607.3518635,175438500.08206874,30.333775783863665,25.73531709968726,2050-05-01
ETH,73170001,614921407.3501469,175488575.29207742,30.34842385439792,25.742662701751822,2050-05-01
ETH,73210001,615218207.3484303,175538664.79499567,30.36307192493218,25.75001040046313,2050-05-01
ETH,73250001,615515007.3467137,175588768.5949034,30.377719995466435,25.757360196419672,2050-05-01
ETH,73290001,615811807.344997,175638886.69587877,30.392368066000692,25.76471209021968,2050-05-01
ETH,73330001,616108607.3432804,175689019.10200655,30.40701613653495,25.77206608246234,2050-06-01
ETH,73370001,616405407.3415638,175739165.81737176,30.4216642070692,25.77942217374691,2050-06-01
ETH,73410001,616702207.3398472,175789326.84605658,30.436312277603456,25.7867803646722,2050-06-01
ETH,73450001,616999007.3381306,175839502.1921464,30.450960348137713,25.7941406558375,2050-06-01
ETH,73490001,617295807.336414,175889691.85972792,30.46560841867197,25.801503047842306,2050-07-01
ETH,73530001,617592607.3346974,175939895.85288858,30.480256489206226,25.808867541286197,2050-07-01
ETH,73570001,617889407.3329808,175990114.17571774,30.494904559740483,25.816234136769044,2050-07-01
ETH,73610001,618186207.3312641,176040346.832305,30.509552630274733,25.823602834890767,2050-07-01
ETH,73650001,618483007.3295475,176090593.8267419,30.52420070080899,25.83097363625156,2050-08-01
ETH,73690001,618779807.3278309,176140855.16312093,30.538848771343247,25.838346541451745,2050-08-01
ETH,73730001,619076607.3261143,176191130.84553522,30.553496841877504,25.84572155109176,2050-08-01
ETH,73770001,619373407.3243977,176241420.87808034,30.56814491241176,25.853098665772382,2050-08-01
ETH,73810001,619670207.3226811,176291725.2648517,30.582792982946017,25.86047788609438,2050-08-01
ETH,73850001,619967007.3209645,176342044.00994647,30.597441053480267,25.86785921265877,2050-09-01
ETH,73890001,620263807.3192478,176392377.11746243,30.612089124014524,25.87524264606666,2050-09-01
ETH,73930001,620560607.3175312,176442724.59149972,30.62673719454878,25.882628186919504,2050-09-01
ETH,73970001,620857407.3158146,176493086.4361592,30.641385265083038,25.890015835818865,2050-09-01
ETH,74020001,621228407.3136688,176556058.9569193,30.65969535325086,25.89925336230006,2050-10-01
ETH,74060001,621525207.3119522,176606453.15047714,30.67434342378511,25.906645756504222,2050-10-01
ETH,74100001,621822007.3102356,176656861.7279914,30.688991494319367,25.91404026071092,2050-10-01
ETH,74140001,622118807.308519,176707284.69356814,30.703639564853624,25.92143687552247,2050-10-01
ETH,74180001,622415607.3068024,176757722.05131477,30.71828763538788,25.928835601541405,2050-11-01
ETH,74220001,622712407.3050858,176808173.80533817,30.732935705922138,25.936236439370163,2050-11-01
ETH,74260001,623009207.3033692,176858639.95974788,30.747583776456395,25.943639389611572,2050-11-01
ETH,74300001,623306007.3016526,176909120.51865402,30.762231846990645,25.95104445286856,2050-11-01
ETH,74340001,623602807.2999359,176959615.48616818,30.7768799175249,25.95845162974426,2050-11-01
ETH,74380001,623899607.2982193,177010124.86640376,30.79152798805916,25.965860920842072,2050-12-01
ETH,74420001,624196407.2965027,177060648.6634733,30.806176058593415,25.973272326765272,2050-12-01
ETH,74460001,624493207.2947861,177111186.88149232,30.820824129127672,25.980685848117563,2050-12-01
ETH,74500001,624790007.2930695,177161739.5245771,30.83547219966193,25.988101485502774,2050-12-01
ETH,74540001,625086807.2913529,177212306.59684485,30.850120270196186,25.995519239524867,2051-01-01
ETH,74580001,625383607.2896363,177262888.10241416,30.864768340730436,26.002939110788,2051-01-01
ETH,74620001,625680407.2879196,177313484.0454045,30.879416411264692,26.010361099896457,2051-01-01
ETH,74660001,625977207.286203,177364094.42993683,30.89406448179895,26.017785207454764,2051-01-01
ETH,74700001,626274007.2844864,177414719.26013386,30.908712552333206,26.025211434067668,2051-01-01
ETH,74740001,626570807.2827698,177465358.5401174,30.923360622867463,26.03263978033982,2051-02-01
ETH,74780001,626867607.2810532,177516012.27401266,30.93800869340172,26.040070246876347,2051-02-01
ETH,74820001,627164407.2793366,177566680.46594515,30.95265676393597,26.047502834282422,2051-02-01
ETH,74860001,627461207.27762,177617363.12004176,30.967304834470227,26.05493754316342,2051-02-01
ETH,74900001,627758007.2759033,177668060.24043024,30.981952905004484,26.062374374124857,2051-03-01
ETH,74940001,628054807.2741867,177718771.83123943,30.99660097553874,26.069813327772394,2051-03-01
ETH,74980001,628351607.2724701,177769497.89660025,31.011249046072997,26.077254404712,2051-03-01
ETH,75020001,628648407.2707535,177820238.4406436,31.025897116607254,26.08469760554965,2051-03-01
ETH,75060001,628945207.2690369,177870993.467502,31.040545187141504,26.092142930891544,2051-04-01
ETH,75100001,629242007.2673203,177921762.98130992,31.05519325767576,26.09959038134416,2051-04-01
ETH,75140001,629538807.2656037,177972546.98620173,31.069841328210018,26.107039957514,2051-04-01
ETH,75180001,629835607.263887,178023345.48631394,31.084489398744275,26.114491660007833,2051-04-01
ETH,75220001,630132407.2621704,178074158.48578387,31.09913746927853,26.12194548943258,2051-05-01
ETH,75270001,630503407.2600247,178137695.1311479,31.117447557446347,26.131265768134966,2051-05-01
ETH,75310001,630800207.258308,178188540.76930806,31.132095627980604,26.138724385374484,2051-05-01
ETH,75350001,631097007.2565914,178239400.92027798,31.14674369851486,26.14618513151822,2051-05-01
ETH,75390001,631393807.2548748,178290275.58820263,31.161391769049118,26.153648007174183,2051-05-01
ETH,75430001,631690607.2531582,178341164.7772254,31.176039839583375,26.161113012950192,2051-06-01
ETH,75470001,631987407.2514416,178392068.4914912,31.19068791011763,26.16858014945426,2051-06-01
ETH,75510001,632284207.249725,178442986.73514566,31.20533598065188,26.17604941729452,2051-06-01
ETH,75550001,632581007.2480084,178493919.51233616,31.219984051186138,26.183520817079366,2051-06-01
ETH,75590001,632877807.2462918,178544866.82721072,31.234632121720395,26.190994349417252,2051-07-01
ETH,75630001,633174607.2445751,178595828.68391913,31.249280192254652,26.198470014916936,2051-07-01
ETH,75670001,633471407.2428585,178646805.0866122,31.26392826278891,26.205947814187297,2051-07-01
ETH,75710001,633768207.2411419,178697796.03944114,31.278576333323166,26.213427747837294,2051-07-01
ETH,75750001,634065007.2394253,178748801.5465593,31.293224403857423,26.220909816476173,2051-08-01
ETH,75790001,634361807.2377087,178799821.61212108,31.307872474391672,26.228394020713353,2051-08-01
ETH,75830001,634658607.2359921,178850856.2402814,31.32252054492593,26.23588036115833,2051-08-01
ETH,75870001,634955407.2342755,178901905.43519658,31.337168615460186,26.2433688384208,2051-08-01
ETH,75910001,635252207.2325588,178952969.20102578,31.351816685994443,26.25085945311087,2051-08-01
ETH,75950001,635549007.2308422,179004047.5419269,31.3664647565287,26.25835220583847,2051-09-01
ETH,75990001,635845807.2291256,179055140.4620603,31.381112827062957,26.26584709721389,2051-09-01
ETH,76030001,636142607.227409,179106247.96558797,31.395760897597206,26.273344127847665,2051-09-01
ETH,76070001,636439407.2256924,179157370.05667126,31.410408968131463,26.280843298350216,2051-09-01
ETH,76110001,636736207.2239758,179208506.73947456,31.42505703866572,26.28834460933243,2051-10-01
ETH,76150001,637033007.2222592,179259658.01816276,31.439705109199977,26.295848061405263,2051-10-01
ETH,76190001,637329807.2205426,179310823.89690152,31.454353179734234,26.30335365517978,2051-10-01
ETH,76230001,637626607.2188259,179362004.37985864,31.46900125026849,26.310861391267355,2051-10-01
ETH,76270001,637923407.2171093,179413199.47120228,31.48364932080274,26.318371270279428,2051-10-01
ETH,76310001,638220207.2153927,179464409.17510208,31.498297391336997,26.32588329282765,2051-11-01
ETH,76350001,638517007.2136761,179515633.4957292,31.512945461871254,26.333397459523887,2051-11-01
ETH,76390001,638813807.2119595,179566872.43725577,31.52759353240551,26.340913770980162,2051-11-01
