coin,block,total_supply,total_supply_pct,date
DASH,3079681,14243634.825586688,74.12474433601194,2029-12-01
DASH,3096687,14273763.957022358,74.28153817354584,2030-01-01
DASH,3113693,14303893.088458028,74.43833201107974,2030-02-01
DASH,3129053,14331106.040289845,74.57994987210058,2030-03-01
DASH,3146059,14361235.171725515,74.73674370963448,2030-04-01
DASH,3162516,14389263.347862951,74.8826040476614,2030-05-01
DASH,3179521,14417238.753344512,75.02818976397673,2030-06-01
DASH,3195979,14444314.2736865,75.16909242314271,2030-07-01
DASH,3212984,14472289.67916806,75.31467813945804,2030-08-01
DASH,3229990,14500266.729777846,75.46027241712098,2030-09-01
DASH,3246447,14527340.60499161,75.60116651493935,2030-10-01
DASH,3263453,14555317.655601395,75.74676079260229,2030-11-01
DASH,3279910,14582391.530815158,75.88765489042065,2030-12-01
DASH,3296916,14610368.581424944,76.0332491680836,2031-01-01
DASH,3313921,14638343.986906504,76.17883488439891,2031-02-01
DASH,3329281,14663613.156456446,76.31033718387575,2031-03-01
DASH,3346287,14691590.207066232,76.45593146153868,2031-04-01
DASH,3362744,14718664.082279995,76.59682555935706,2031-05-01
DASH,3379750,14744771.56218078,76.73269047702729,2031-06-01
DASH,3396207,14769911.589175936,76.86352071077273,2031-07-01
DASH,3413213,14795890.279039193,76.99871539723291,2031-08-01
DASH,3430219,14821868.96890245,77.1339100836931,2031-09-01
DASH,3446676,14847008.995897606,77.26474031743855,2031-10-01
DASH,3463681,14872986.158141796,77.39992705407593,2031-11-01
DASH,3480139,14898127.71275602,77.53076523764419,2031-12-01
DASH,3497144,14924104.875000209,77.66595197428157,2032-01-01
DASH,3514150,14950083.564863466,77.80114666074174,2032-02-01
DASH,3530059,14974386.456609588,77.92762039159527,2032-03-01
DASH,3547064,15000363.618853778,78.06280712823265,2032-04-01
DASH,3563521,15025503.645848934,78.19363736197809,2032-05-01
DASH,3580527,15050778.867122993,78.32517115499633,2032-06-01
DASH,3596984,15074123.177882314,78.44665637193172,2032-07-01
DASH,3613990,15098246.247018427,78.57219429495557,2032-08-01
DASH,3630996,15122369.31615454,78.69773221797942,2032-09-01
DASH,3647453,15145713.62691386,78.81921743491482,2032-10-01
DASH,3664459,15169836.696049973,78.94475535793866,2032-11-01
DASH,3680916,15193181.006809294,79.06624057487407,2032-12-01
DASH,3697921,15217302.657441989,79.19177111591962,2033-01-01
DASH,3714927,15241425.726578102,79.31730903894348,2033-02-01
DASH,3730287,15263213.939087257,79.4306962256803,2033-03-01
DASH,3747293,15287337.00822337,79.55623414870414,2033-04-01
DASH,3763750,15310681.31898269,79.67771936563953,2033-05-01
DASH,3780756,15334804.388118804,79.80325728866339,2033-06-01
DASH,3797213,15356842.358571883,79.91794423097285,2033-07-01
DASH,3814219,15379242.351368282,80.03451515963629,2033-08-01
DASH,3831224,15401641.026982933,80.15107923360559,2033-09-01
DASH,3847681,15423317.887000006,80.26388693518234,2033-10-01
DASH,3864687,15445717.879796404,80.38045786384578,2033-11-01
DASH,3881144,15467394.739813477,80.49326556542252,2033-12-01
DASH,3898150,15489794.732609876,80.60983649408597,2034-01-01
DASH,3915156,15512194.725406274,80.72640742274942,2034-02-01
DASH,3930516,15532426.637046441,80.83169552484692,2034-03-01
DASH,3947521,15554825.312661093,80.94825959881622,2034-04-01
DASH,3963979,15576503.489859913,81.06107415508713,2034-05-01
DASH,3980984,15598902.165474564,81.17763822905641,2034-06-01
DASH,3997441,15620307.968301069,81.28903533248197,2034-07-01
DASH,4014447,15641107.961589385,81.39727976612315,2034-08-01
DASH,4031453,15661907.9548777,81.5055241997643,2034-09-01
DASH,4047910,15682036.467728801,81.61027420825734,2034-10-01
DASH,4064916,15702836.461017117,81.71851864189851,2034-11-01
DASH,4081373,15722964.973868217,81.82326865039154,2034-12-01
DASH,4098379,15743764.967156533,81.9315130840327,2035-01-01
DASH,4115384,15764563.737347513,82.03975115260074,2035-02-01
DASH,4130744,15783350.512421519,82.13751867587065,2035-03-01
DASH,4147750,15804150.505709834,82.24576310951181,2035-04-01
DASH,4164207,15824279.018560935,82.35051311800487,2035-05-01
DASH,4181213,15845079.01184925,82.45875755164602,2035-06-01
DASH,4197670,15865207.524700351,82.56350756013906,2035-07-01
DASH,4214676,15885144.710193045,82.6672618893901,2035-08-01
DASH,4231681,15904457.853959912,82.76776866744034,2035-09-01
DASH,4248139,15923149.751643835,82.8650424429858,2035-10-01
DASH,4265144,15942462.895410702,82.96554922103601,2035-11-01
DASH,4281601,15961153.657361383,83.06281708615643,2035-12-01
DASH,4298607,15980467.93686149,83.1633297746317,2036-01-01
DASH,4315613,15999782.216361599,83.26384246310697,2036-02-01
DASH,4331521,16017849.460762853,83.3578655048725,2036-03-01
DASH,4348527,16037163.740262961,83.4583781933478,2036-04-01
DASH,4364984,16055854.502213642,83.5556460584682,2036-05-01
DASH,4381990,16075168.78171375,83.65615874694346,2036-06-01
DASH,4398447,16093859.543664431,83.75342661206388,2036-07-01
DASH,4415453,16113140.319033979,83.85376494300033,2036-08-01
DASH,4432459,16131075.007143484,83.94709815373915,2036-09-01
DASH,4448916,16148430.714671306,84.0374183142195,2036-10-01
DASH,4465921,16166364.348171374,84.13074603670647,2036-11-01
DASH,4482379,16183721.110308634,84.22107168543866,2036-12-01
DASH,4499384,16201654.743808702,84.31439940792563,2037-01-01
DASH,4516390,16219589.431918208,84.40773261866445,2037-02-01
DASH,4531750,16235788.2328921,84.49203216687968,2037-03-01
DASH,4548756,16253722.921001606,84.5853653776185,2037-04-01
DASH,4565213,16271078.628529428,84.67568553809885,2037-05-01
DASH,4582219,16289013.316638933,84.76901874883767,2037-06-01
DASH,4598676,16306369.024166755,84.85933890931801,2037-07-01
DASH,4615681,16324302.657666823,84.95266663180499,2037-08-01
DASH,4632687,16341679.38205121,85.04309616528869,2037-09-01
DASH,4649144,16357795.39617762,85.12696488570054,2037-10-01
DASH,4666150,16374449.035129659,85.21363143849412,2037-11-01
DASH,4682607,16390565.049256068,85.29750015890598,2037-12-01
DASH,4699613,16407218.688208107,85.38416671169955,2038-01-01
DASH,4716619,16423872.327160146,85.47083326449312,2038-02-01
DASH,4731979,16438914.070915487,85.54911141637537,2038-03-01
DASH,4748984,16455566.730587333,85.6357728729351,2038-04-01
DASH,4765441,16471682.744713742,85.71964159334695,2038-05-01
DASH,4782447,16488336.383665781,85.80630814614054,2038-06-01
DASH,4798904,16504452.39779219,85.89017686655237,2038-07-01
DASH,4815910,16521106.03674423,85.97684341934595,2038-08-01
DASH,4832916,16537759.675696269,86.06350997213953,2038-09-01
