coin,block,original_whitepaper,current_plan,original_whitepaper_pct,current_plan_pct,date
ETH,1,72000007.42,72000007.42,3.5534406780828323,10.561781030200004,2015-07-01
ETH,20001,72148407.42003576,72148407.42003576,3.560764713394086,10.583550032196303,2015-08-01
ETH,200001,73484007.42035763,73484007.42035763,3.626681031195364,10.779471050162979,2015-09-01
ETH,370001,74745407.42066161,74745407.42066161,3.6889353313410167,10.964507567131504,2015-10-01
ETH,550001,76081007.42098348,76081007.42098348,3.7548516491422954,11.16042858509818,2015-11-01
ETH,720001,77342407.42128746,77342407.42128746,3.817105949287948,11.345465102066706,2015-12-01
ETH,900001,78678007.42160933,78678007.42160933,3.883022267089227,11.541386120033383,2016-01-01
ETH,1080001,80013607.42193119,80013607.42193119,3.948938584890506,11.737307138000059,2016-02-01
ETH,1240001,81200807.4222173,81200807.4222173,4.007530867380531,11.911459153970435,2016-03-01
ETH,1420001,82536407.42253916,82536407.42253916,4.07344718518181,12.10738017193711,2016-04-01
ETH,1590001,83797807.42284314,83797807.42284314,4.135701485327462,12.29241668890564,2016-05-01
ETH,1770001,85133407.42316501,85133407.42316501,4.201617803128741,12.488337706872315,2016-06-01
ETH,1950001,86469007.42348687,86469007.42348687,4.26753412093002,12.68425872483899,2016-07-01
ETH,2120001,87730407.42379086,87730407.42379086,4.329788421075673,12.869295241807515,2016-08-01
ETH,2300001,89066007.42411272,89066007.42411272,4.395704738876952,13.065216259774193,2016-09-01
ETH,2480001,90401607.42443459,90401607.42443459,4.46162105667823,13.261137277740866,2016-10-01
ETH,2650001,91663007.42473857,91663007.42473857,4.523875356823883,13.446173794709395,2016-11-01
ETH,2830001,92998607.42506044,92684002.58482797,4.589791674625161,13.595944991965728,2016-12-01
ETH,3010001,94334207.4253823,93584002.58482797,4.65570799242644,13.727967241237602,2017-01-01
ETH,3180001,95595607.42568628,94434002.58482797,4.717962292572093,13.852654921105485,2017-02-01
ETH,3350001,96857007.42599027,95284002.58482797,4.780216592717745,13.977342600973364,2017-03-01
ETH,3520001,98118407.42629425,96134002.58482797,4.842470892863397,14.102030280841243,2017-04-01
ETH,3700001,99454007.42661612,97034000.58482797,4.908387210664676,14.23405223673034,2017-05-01
ETH,3880001,100789607.42693798,97754000.58482797,4.974303528465955,14.339670036147842,2017-06-01
ETH,4050001,102051007.42724197,98434000.58482797,5.036557828611608,14.439420180042145,2017-07-01
ETH,4230001,103386607.42756383,99154000.58482797,5.102474146412886,14.545037979459643,2017-08-01
ETH,4410001,104722207.4278857,99874000.58482797,5.168390464214165,14.650655778877145,2017-09-01
ETH,4580001,105983607.42818968,100554000.58482797,5.230644764359817,14.750405922771447,2017-10-01
ETH,4760001,107319207.42851155,101274000.58482797,5.296561082161096,14.856023722188946,2017-11-01
ETH,4930001,108580607.42881553,101954000.58482797,5.358815382306749,14.955773866083252,2017-12-01
ETH,5110001,109916207.4291374,102563998.58482797,5.424731700108028,15.04525531942919,2018-01-01
ETH,5290001,111251807.42945926,103103998.58482797,5.490648017909307,15.124468668992314,2018-02-01
ETH,5450001,112439007.42974536,103583998.58482797,5.549240300399332,15.194880535270647,2018-03-01
ETH,5630001,113774607.43006723,104123998.58482797,5.615156618200611,15.274093884833773,2018-04-01
ETH,5800001,115036007.43037121,104633998.58482797,5.677410918346264,15.3489064927545,2018-05-01
